Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
lcdnum,0,48000000,0,0,0.0007879167,0.01999,0.0007879167,0.01999,959520,0.0394155277,0.0130017976,3.0355934638,lcdnum,528393,0,139265,65536,0,49152,8193,352260,0,28673,20480,4096
levenshtein,0,48000000,0,0,0.3715700040,9.40942,0.3715700040,9.40942,4.51652e+08,0.0394891364,0.0130114948,3.0349519738,levenshtein,252755977,10473472,42688513,65564672,0,18358272,11276289,165433348,0,8753153,307200,311296
ludcmp,0,48000000,0,0,0.1594747479,3.99032,0.1594747479,3.99032,191535360,0.0399653680,0.0131681317,3.0350351811,ludcmp,134098953,1810432,14602241,12636160,0,10211328,1400833,75034628,0,1441793,978944,1220608
matmult-float,0,48000000,0,0,1.4014608454,35.05343,1.4014608454,35.05343,1682564640,0.0399807020,0.0131734406,3.0349611568,matmult-float,1187909641,15319040,126152705,105320448,0,90230784,12967937,657477636,0,12259329,10608640,10665984
matmult-int,0,48000000,0,0,0.7797053952,18.97956,0.7797053952,18.97956,911018880,0.0410813231,0.0135398675,3.0341200707,matmult-int,532971529,36044800,68788225,142606336,0,47673344,6586369,311300100,0,6574081,1642496,3293184
mergesort,0,48000000,0,0,4.1880908149,101.66710,4.1880908149,101.66710,4880020800,0.0411941587,0.0135789730,3.0336904877,mergesort,3368980627,51609600,382791703,379736086,0,208285718,66043913,1865756755,0,36052997,23797764,16490498
minver,0,48000000,0,0,0.0781040967,1.95494,0.0781040967,1.95494,93837120,0.0399521021,0.0131702411,3.0335589528,minver,63896409,434159,8003052,6463580,0,5292074,669700,36026331,0,669694,225270,655350
nbody,0,48000000,0,0,24.1707736644,569.77770,24.1707736644,569.77770,27349329600,0.0424214106,0.0139764260,3.0352156008,nbody,20852818620,476856236,1672875718,1104797638,0,1014243288,427855849,11588982952,0,119066601,69722097,82522112
ndes,0,48000000,0,0,0.2723419790,6.69104,0.2723419790,6.69104,321169920,0.0407024887,0.0134111149,3.0350033726,ndes,212787402,1179648,17350689,29978624,0,17199137,22016002,117424230,0,4042753,135168,139264
nettle-arcfour,0,48000000,0,0,0.1014582914,2.52181,0.1014582914,2.52181,121046880,0.0402323811,0.0132569822,3.0348392632,nettle-arcfour,74723337,0,13012993,9281536,0,7032832,2179073,47927300,0,2121729,12288,20480
nettle-cast128,0,48000000,0,0,0.0225958760,0.50783,0.0225958760,0.50783,24375840,0.0444952523,0.0146696659,3.0332875054,nettle-cast128,16830473,0,135169,2371584,0,1114112,3817473,8482820,0,20481,4096,20480
nettle-des,0,48000000,0,0,0.0210803138,0.48942,0.0210803138,0.48942,23492160,0.0430720312,0.0141965955,3.0341288812,nettle-des,19431433,0,118785,1122304,0,380928,2322433,9777156,0,32769,16384,28672
nettle-md5,0,48000000,0,0,0.0053067798,0.12211,0.0053067798,0.12211,5861280,0.0434590095,0.0143267273,3.0341046924,nettle-md5,4575241,0,94209,634880,0,188416,270337,2314244,0,12289,0,8192
nettle-sha256,0,48000000,0,0,0.0501785859,1.15376,0.0501785859,1.15376,5.53805e+07,0.0434912302,0.0143361716,3.0337483126,nettle-sha256,41385993,0,499713,10117120,0,2260992,618497,21078020,0,81921,28672,65536
newlib-exp,0,48000000,0,0,0.0658908306,1.59751,0.0658908306,1.59751,76680480,0.0412459572,0.0135931627,3.0343678330,newlib-exp,54738953,770048,5505025,4247552,0,4251648,802817,30396420,0,573441,339968,495616
newlib-log,0,48000000,0,0,0.0492272878,1.20070,0.0492272878,1.20070,5.76336e+07,0.0409989347,0.0135082810,3.0351613774,newlib-log,40787977,655360,4169729,3264512,0,3219456,667649,22618116,0,458753,237568,401408
newlib-mod,0,48000000,0,0,0.0009999308,0.02425,0.0009999308,0.02425,1164000,0.0412342534,0.0136004957,3.0350884412,newlib-mod,454665,0,102401,172032,0,217088,65537,311300,0,28673,8192,24576
newlib-sqrt,0,48000000,0,0,0.0099190712,0.23903,0.0099190712,0.23903,11473440,0.0414966020,0.0136729560,3.0352989749,newlib-sqrt,8314889,0,1220609,229376,0,258048,126977,4784132,0,81921,40960,53248
nsichneu,0,48000000,0,0,0.0287191394,0.69101,0.0287191394,0.69101,33168480,0.0415609043,0.0136941855,3.0350359435,nsichneu,20639753,0,1126401,8200192,0,45056,2105345,10887172,0,12289,0,4096
picojpeg,0,48000000,0,0,4.5818579720,113.54237,4.5818579720,113.54237,5450033760,0.0403537286,0.0132954763,3.0351567504,picojpeg,3227541513,72040448,447496193,505757696,0,438185984,186368001,1893031940,0,115163137,70889472,24612864
prime,0,48000000,0,0,0.1960856026,4.86443,0.1960856026,4.86443,2.33493e+08,0.0403100875,0.0132831101,3.0347048359,prime,171671561,1769472,24014849,3620864,0,3629056,28673,98639876,0,3567617,1785856,1789952
qrduino,0,48000000,0,0,4.1280844369,103.82288,4.1280844369,103.82288,4983498240,0.0397608345,0.0130992240,3.0353633113,qrduino,3219926961,67354624,355033075,635973639,0,133865491,210268169,1902022612,0,18001925,4894724,1929218
qsort,0,48000000,0,0,0.0198193387,0.50257,0.0198193387,0.50257,24123360,0.0394357132,0.0129882888,3.0364001813,qsort,12986218,0,2421090,2814369,0,2277722,299037,8017048,0,487501,28676,483404
qurt,0,48000000,0,0,0.1292938839,3.20315,0.1292938839,3.20315,153751200,0.0403646024,0.0132974494,3.0355521587,qurt,110510089,1130496,12644353,6762496,0,6656000,1376257,62386180,0,1478657,561152,991232
recursion,0,48000000,0,0,0.0098088247,0.24523,0.0098088247,0.24523,11771040,0.0399984696,0.0131765634,3.0359313775,recursion,5148681,0,1474561,1474560,0,1478656,12289,3686404,0,372737,360448,368640
rijndael,0,48000000,0,0,6.7011360986,155.90305,6.7011360986,155.90305,7483346400,0.0429827141,0.0141710518,3.0331560591,rijndael,4737201167,201787392,249218048,933453824,0,551467011,442913795,2586192903,0,69386241,34754560,69382144
select,0,48000000,0,0,0.0068576763,0.17392,0.0068576763,0.17392,8348160,0.0394293065,0.0129941076,3.0348298139,select,4382259,0,898352,870354,0,865709,73884,2695622,0,192767,45106,188670
sglib-arraybinsearch,0,48000000,0,0,0.0709924602,1.79027,0.0709924602,1.79027,85932960,0.0396546122,0.0130674743,3.0346503700,sglib-arraybinsearch,55005193,0,10010625,5185536,0,3362816,2584577,33185796,0,8193,0,4096
sglib-arrayheapsort,0,48000000,0,0,0.0800341781,1.99803,0.0800341781,1.99803,95905440,0.0400564784,0.0132014662,3.0342898123,sglib-arrayheapsort,68227081,0,5492737,11694080,0,5251072,8193,36855812,0,8193,0,4096
sglib-arrayquicksort,0,48000000,0,0,0.0616165038,1.52039,0.0616165038,1.52039,72978720,0.0405267760,0.0133540956,3.0348315082,sglib-arrayquicksort,48320521,0,6635521,6144000,0,5320704,110593,28413956,0,8193,0,4096
sglib-dllist,0,48000000,0,0,0.2589352849,6.55843,0.2589352849,6.55843,314804640,0.0394813113,0.0130080356,3.0351618983,sglib-dllist,174730376,0,34684804,37396453,0,25288724,2662414,103570958,0,4128775,2875398,2068483
sglib-hashtable,0,48000000,0,0,0.2362032861,6.06989,0.2362032861,6.06989,291354720,0.0389139122,0.0128204619,3.0353142468,sglib-hashtable,147143984,0,31141788,36007919,0,31014934,2658318,92696172,0,8564743,4435974,4460547
sglib-listinsertsort,0,48000000,0,0,0.2803327590,7.07928,0.2803327590,7.07928,339805440,0.0395990488,0.0130471576,3.0350834617,sglib-listinsertsort,182684730,0,35475321,53907424,0,23179283,2637838,116092387,0,4493319,2453510,2867203
sglib-listsort,0,48000000,0,0,0.2067837832,5.22712,0.2067837832,5.22712,250901760,0.0395598189,0.0130359611,3.0346870675,sglib-listsort,142494856,0,27049860,28729317,0,18653204,2662414,89484814,0,3284999,1638406,1642499
sglib-queue,0,48000000,0,0,0.1176367447,2.92208,0.1176367447,2.92208,140259840,0.0402578825,0.0132654878,3.0348122302,sglib-queue,100053001,0,9867265,13426688,0,6590464,8193,55996420,0,827393,0,4096
sglib-rbtree,0,48000000,0,0,0.4945201742,12.57304,0.4945201742,12.57304,603505920,0.0393317814,0.0129591939,3.0350597135,sglib-rbtree,312859712,0,56242041,101928928,0,55095315,5120014,187248102,0,9834503,6033414,7782403
slre,0,48000000,0,0,0.2009944562,5.06679,0.2009944562,5.06679,243205920,0.0396690255,0.0130738636,3.0342433377,slre,130375689,0,27709441,26537984,0,16846848,7409665,81539076,0,4825089,2555904,2428928
sqrt,0,48000000,0,0,10.7140651176,263.45597,10.7140651176,263.45597,1.26459e+10,0.0406673844,0.0134235285,3.0295663075,sqrt,9138057225,96550912,996339713,561233920,0,546775040,135700481,5155168260,0,127401985,40456192,79728640
st,0,48000000,0,0,2.7313817905,65.68825,2.7313817905,65.68825,3153036000,0.0415809789,0.0137277932,3.0289685500,st,2362494985,43728896,206438401,129507328,0,120762368,56872961,1307762692,0,22945793,15421440,12427264
statemate,0,48000000,0,0,0.0086768579,0.21083,0.0086768579,0.21083,10119840,0.0411550600,0.0135915018,3.0284065325,statemate,5095433,0,528385,1044480,0,1388544,1466369,2719748,0,53249,12288,40960
stb_perlin,0,48000000,0,0,4.7572181197,118.41936,4.7572181197,118.41936,5684129280,0.0401726370,0.0132644224,3.0286090728,stb_perlin,3802832905,44081152,406953985,428933120,0,408084480,89890817,2131070980,0,58757121,24043520,52801536
stringsearch1,0,48000000,0,0,0.0426532458,1.05743,0.0426532458,1.05743,5.07566e+07,0.0403365838,0.0133184235,3.0287022979,stringsearch1,33329161,4096,4440065,2551808,0,3461120,2588673,19005444,0,40961,8192,36864
strstr,0,48000000,0,0,0.0051879197,0.12638,0.0051879197,0.12638,6066240,0.0410501648,0.0135566112,3.0285812609,strstr,3661833,0,540673,315392,0,327680,618497,2121732,0,40961,32768,36864
tarai,0,48000000,0,0,0.0025907269,0.06951,0.0025907269,0.06951,3336480,0.0372713043,0.0122999971,3.0313784890,tarai,1261577,0,249857,692224,0,700416,24577,765956,0,86017,73728,81920
trio-snprintf,0,48000000,0,0,0.0612880043,1.54708,0.0612880043,1.54708,74259840,0.0396151916,0.0130763945,3.0295764270,trio-snprintf,44568585,98304,6438913,7290880,0,7389184,724993,26103812,0,995329,581632,528384
trio-sscanf,0,48000000,0,0,0.0657613997,1.66554,0.0657613997,1.66554,79945920,0.0394836115,0.0130322792,3.0297237866,trio-sscanf,45806172,753664,6295624,8425477,0,9433294,1536076,26915154,0,966658,528385,671745
ud,0,48000000,0,0,0.0193055315,0.49290,0.0193055315,0.49290,23659200,0.0391672435,0.0129265325,3.0301853358,ud,14684169,708608,1765377,2891776,0,1105920,528385,8581124,0,196609,110592,81920
whetstone,0,48000000,0,0,15.5198438655,367.97883,15.5198438655,367.97883,17662983840,0.0421759150,0.0139257412,3.0286354341,whetstone,13426966537,303071232,1044733953,723636224,0,700985344,315977729,7388753924,0,101605377,52797440,56745984
